workerid,button_rt,group_size,thickness,round,correct,correct_tangram,gameId,selected,text,trial_index,rt_sec,condition,trial_order
826,34691,2_player,rotate,round_6,0,L,Ja6HX8DgvFAspRAYm,B,"[{'role': 'speaker', 'text': 'knee bent, feet on ground, bowl to right', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",13,34.691,2_rotate,6
826,1361,6_player,rotate,round_6,0,I,CojwM8x8ZFDB9Y6HF,G,"[{'role': 'speaker', 'text': 'Ice skater', 'playerId': 'WJorh6puwn4WDQkk3'}]",15,1.361,6_rotate,7
826,14628,6_player,rotate,round_1,1,B,4mKoevW3ykd2FDr7L,B,"[{'role': 'speaker', 'text': 'arms spread out', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'kneeling', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'facing right', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'arms', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'look like triangles', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Two opposing triangles, it seems', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'listener', 'text': 'feet pointing out left', 'playerId': 'T6rKRzHZ3WfgYdTDr'}]",17,14.628,6_rotate,8
826,17264,6_player,rotate,round_1,1,I,znSiJdhs7sWk5xhgA,I,"[{'role': 'speaker', 'text': 'Standing on one leg, leaning to the left', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'Two arms in front of it', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",19,17.264,6_rotate,9
826,8792,2_player,rotate,round_6,1,E,YyAyuHf7S76wsbCA6,E,"[{'role': 'speaker', 'text': 'Rabbit triangle eared figure', 'playerId': '7R6jKabotwJFLSyNW'}]",21,8.792,2_rotate,10
826,7381,2_player,rotate,round_6,1,D,52Z92z3wj7TxhCe3X,D,"[{'role': 'speaker', 'text': 'box under book', 'playerId': 'jDNNo5YT7r2NRqawS'}]",23,7.381,2_rotate,11
826,10817,2_player,rotate,round_6,1,J,pR4tb8CtSgCLLcMQY,J,"[{'role': 'speaker', 'text': 'broken square person, head is a diamond', 'playerId': 'zzGaoZ3hK2qpc5XR6'}]",25,10.817,2_rotate,12
826,11231,6_player,rotate,round_6,1,I,qzNuN6yp4HDWzko6T,I,"[{'role': 'speaker', 'text': 'Karate', 'playerId': 'raCR7oL7mP22ToCrY'}]",27,11.231,6_rotate,13
826,27346,2_player,rotate,round_6,1,G,FfK5QXXSw833vwHKX,G,"[{'role': 'speaker', 'text': 'high heel', 'playerId': 'psDWD9d3xQGdFFP7Q'}]",29,27.346,2_rotate,14
826,21897,6_player,rotate,round_1,1,B,yPMhLu9xFgbC5dWLY,B,"[{'role': 'speaker', 'text': 'this one looks like someone on their knees with both arms spread out to the sides', 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'listener', 'text': 'Leaning back', 'playerId': 'awLY4XCudoFs3HNWo'}, {'role': 'speaker', 'text': ""the middle chest area isn't a solid color, there's a white void"", 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'speaker', 'text': 'arms to the left and right', 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'listener', 'text': 'like a lunge', 'playerId': 'EHkiPLEZoGgAebkiQ'}, {'role': 'speaker', 'text': 'on knees, legs pointed to the left', 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'speaker', 'text': 'no, like a full person', 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'speaker', 'text': 'looks like they want to give you a hug', 'playerId': '3HQ2FaXAPXevHQfsd'}]",31,21.897,6_rotate,15
826,27778,2_player,rotate,round_1,1,K,gjooqsuf2CPN5AWxi,K,"[{'role': 'speaker', 'text': 'someone kneeling and looking to the right, holding something out at chest height', 'playerId': 'tuNTPZ2dpnLz8EKgu'}, {'role': 'speaker', 'text': 'completely kneeling', 'playerId': 'tuNTPZ2dpnLz8EKgu'}, {'role': 'speaker', 'text': 'not a zig zag in the legs', 'playerId': 'tuNTPZ2dpnLz8EKgu'}]",33,27.778,2_rotate,16
826,6483,6_player,rotate,round_6,1,A,znSiJdhs7sWk5xhgA,A,"[{'role': 'speaker', 'text': 'dancing bear zombie', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",35,6.483,6_rotate,17
826,77253,6_player,rotate,round_1,1,K,yPMhLu9xFgbC5dWLY,K,"[{'role': 'speaker', 'text': 'this has two diamond ""heads"" on the top then a triangle pointing right, and another one below that also pointing right', 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'speaker', 'text': ""there's a like one diamond below the other"", 'playerId': '3HQ2FaXAPXevHQfsd'}]",37,77.253,6_rotate,18
826,13043,6_player,rotate,round_6,1,A,57QkWqXASdPMDFRmA,A,"[{'role': 'speaker', 'text': 'facing left', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'pointy nose,on one leg', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'sitting or standing', 'playerId': 'kSyYrH7xx66AeKjLF'}]",39,13.043,6_rotate,19
826,4698,6_player,rotate,round_6,1,D,qzNuN6yp4HDWzko6T,D,"[{'role': 'speaker', 'text': 'Holding a box to the left', 'playerId': 'raCR7oL7mP22ToCrY'}]",41,4.698,6_rotate,20
826,18016,6_player,rotate,round_1,1,F,93ZvRh5AYPNeTJxjv,F,"[{'role': 'speaker', 'text': 'square head', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'looks like someone sat on their bum haha', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'legs bent upwards', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'no arms right', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'listener', 'text': 'legs pointing to left', 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'speaker', 'text': 'legs facing the left', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'diamond or square be consistent', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'listener', 'text': 'diamond head', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'speaker', 'text': 'yeah diamond sorry', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}]",43,18.016,6_rotate,21
826,28241,6_player,rotate,round_6,0,K,7i3mnwWykEA95fvyk,H,"[{'role': 'speaker', 'text': 'priest pac man', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'sitting down, not the zig zag one', 'playerId': '6bYzncKaESZG3XQY3'}]",45,28.241,6_rotate,22
826,34496,6_player,rotate,round_1,0,B,6bkpQbsv6wvHWczvB,A,"[{'role': 'speaker', 'text': 'this one looks like an animal facing the left of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'with a pointy nose', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': ""and a square on their head that's only slightly angled"", 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'and a triangle on the back of its head rotated 90 degrees', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'with the flat piece facing the LEFT of your screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'hockey player', 'playerId': '5LJfKFwCaZ5exES48'}, {'role': 'speaker', 'text': 'no looks like an animal with a pointy nose facing the left of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': ""He's like looking at his feet"", 'playerId': 'Chjp2rtMWxtmo8NPc'}, {'role': 'speaker', 'text': 'it almost looks shorter than the rest', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'looking straight to the left of your screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'just a little triangle for feet', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'that are also facing the left of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'there is a square and a triangle on the top of its head', 'playerId': 'pNzsWQrabqXgTRTpu'}]",47,34.496,6_rotate,23
826,6375,6_player,rotate,round_6,1,H,nySo3NiJX7Kres7zm,H,"[{'role': 'speaker', 'text': 'Wrapped up baby', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",49,6.375,6_rotate,24
826,6283,2_player,rotate,round_1,1,E,dBAksjEwZCAZRyqJk,E,"[{'role': 'speaker', 'text': 'looks like bunny', 'playerId': 'g2sowCsDmoh28sbgq'}]",51,6.283,2_rotate,25
826,13431,2_player,rotate,round_1,0,L,52Z92z3wj7TxhCe3X,F,"[{'role': 'speaker', 'text': 'Person squatting - looks like reading Facing right with diamond head Knees pointed out towards the right Very straight back on the left', 'playerId': 'YjxxewuyohjoySxSn'}]",53,13.431,2_rotate,26
826,9749,6_player,rotate,round_6,1,A,CojwM8x8ZFDB9Y6HF,A,"[{'role': 'speaker', 'text': 'Dancing bear, Frankenstein, plague doctor, soccer player', 'playerId': 'WJorh6puwn4WDQkk3'}]",55,9.749,6_rotate,27
826,36244,6_player,rotate,round_1,0,J,6bkpQbsv6wvHWczvB,A,"[{'role': 'speaker', 'text': 'this one looks like a box with a head only their arms and feet would be sticking out of the box', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'facing to the right of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'with a pointed square head', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'Like the sleeping bag dude but flat at the top', 'playerId': 'Chjp2rtMWxtmo8NPc'}]",57,36.244,6_rotate,28
826,51917,2_player,rotate,round_1,0,L,GpF4Ge9YCd7ih3DFr,I,"[{'role': 'speaker', 'text': 'facing right', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'not completely kneeling', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'but bent over', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'this one has a triangle coming out of the CHEST area', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': ""head in the middle, square is so that it looks like he's looking up"", 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'there are two that look like this tbh', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'listener', 'text': 'is there a bit sticking out of the bottom left like a foot', 'playerId': '9DEoh9BWkZFYxhECs'}, {'role': 'speaker', 'text': 'no, his ""feet"" are completely flat to the ground', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'left and right side of the ""legs"" look like zig zags', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'listener', 'text': 'is the head shape like a diamond rather than square', 'playerId': '9DEoh9BWkZFYxhECs'}]",59,51.917,2_rotate,29
826,3249,6_player,rotate,round_6,1,E,nySo3NiJX7Kres7zm,E,"[{'role': 'speaker', 'text': 'Bunny man!', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",61,3.249,6_rotate,30
826,15014,2_player,rotate,round_6,0,L,YLCrDGMMiennGjggY,G,"[{'role': 'speaker', 'text': 'Man version of two icons', 'playerId': 'sRndTvhfyBR67QCdv'}]",63,15.014,2_rotate,31
826,6380,6_player,rotate,round_6,0,K,fvaDCsGFedLr7w3Ra,C,"[{'role': 'speaker', 'text': 'mermaid', 'playerId': 'stM5e2BZETS3QRqbF'}, {'role': 'speaker', 'text': 'facing right diamond head', 'playerId': 'stM5e2BZETS3QRqbF'}]",65,6.38,6_rotate,32
826,13320,2_player,rotate,round_1,0,L,YLCrDGMMiennGjggY,B,"[{'role': 'speaker', 'text': 'the kneeling person but not with feet facing up', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'the other one', 'playerId': '9KnsNqjRjt4q7CtbN'}]",67,13.32,2_rotate,33
826,37142,2_player,rotate,round_1,1,K,3A9hhryuHHeDQhoGy,K,"[{'role': 'speaker', 'text': 'kneeling arms pointing to right', 'playerId': 'CWk6Fmq7GL3ktEozG'}]",69,37.142,2_rotate,34
826,9234,6_player,rotate,round_1,0,L,YcwXqvuyhhCeZ3GSZ,D,"[{'role': 'speaker', 'text': 'ok this one is kneeling and praying too', 'playerId': 'TpNRiZ9WuhnFh5qYA'}, {'role': 'speaker', 'text': 'but he is the ;ite version of the previous one', 'playerId': 'TpNRiZ9WuhnFh5qYA'}, {'role': 'listener', 'text': 'is he not all the way down', 'playerId': 'GLrfDkSxXGqXov7EE'}, {'role': 'speaker', 'text': 'he is not all the way down', 'playerId': 'TpNRiZ9WuhnFh5qYA'}]",71,9.234,6_rotate,35
826,23794,6_player,rotate,round_6,1,D,k4otZKu35xehtF93F,D,"[{'role': 'speaker', 'text': 'speaker facing left, like a professor', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'listener', 'text': 'zig zag legs', 'playerId': 'Y5SY8s43n7GAw5JuK'}, {'role': 'listener', 'text': ""oh no that's right!"", 'playerId': 'Y5SY8s43n7GAw5JuK'}, {'role': 'speaker', 'text': 'flat bottom, flat right', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'listener', 'text': 'Graduation podium', 'playerId': 'Sb5t7YLhHirE7JfNH'}]",73,23.794,6_rotate,36
826,8090,2_player,rotate,round_6,0,H,Ja6HX8DgvFAspRAYm,J,"[{'role': 'speaker', 'text': 'bundle', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",75,8.09,2_rotate,37
826,5416,2_player,rotate,round_1,1,I,79swBZFsJnrQuHvhd,I,"[{'role': 'speaker', 'text': 'man on one leg facing left with two chests sticking out, with a small triangle attached to his butt on the right', 'playerId': 'wQmTAXk3WXqT2b275'}]",77,5.416,2_rotate,38
826,11687,6_player,rotate,round_6,1,J,7i3mnwWykEA95fvyk,J,"[{'role': 'speaker', 'text': 'straight edge along left side, wine glass shape on right side', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'with diamond head', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'thick one', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'listener', 'text': 'the thicc one', 'playerId': 'HPXeHqtHCBw7Cg7WX'}, {'role': 'listener', 'text': 'the thickest one', 'playerId': 'p6CCFkkoFA2BfijAB'}]",79,11.687,6_rotate,39
826,20050,2_player,rotate,round_1,1,L,Ja6HX8DgvFAspRAYm,L,"[{'role': 'speaker', 'text': 'It looks like someone slightly bending at the knees And their arms pointed forward but with the elbows close to the body (i e their arms are not completely straight forward)', 'playerId': 'QnqvYmzn62jtaac7w'}]",81,20.05,2_rotate,40
826,20768,6_player,rotate,round_1,1,J,CojwM8x8ZFDB9Y6HF,J,"[{'role': 'speaker', 'text': 'most of the body is like a square', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'but it looks a bit like a cliff', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'with one arm on the right and no left arm', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'listener', 'text': 'with a chunk taken out of it', 'playerId': 'xWiHkMcWveW5PDkSt'}, {'role': 'listener', 'text': 'diamond head', 'playerId': '9S5o6znYkBTXL29ZB'}, {'role': 'speaker', 'text': 'yeah with a chunk out of it', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'diamond head on top', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'right angle on the top and bottom left', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'Fattest shape bar the sitting person', 'playerId': 'WJorh6puwn4WDQkk3'}]",83,20.768,6_rotate,41
826,6765,2_player,rotate,round_6,0,B,hu2zy5uGrN4qJ7qqe,C,"[{'role': 'speaker', 'text': 'angel', 'playerId': 'p7qxLz4WrSqvxaYy3'}]",85,6.765,2_rotate,42
826,2149,6_player,rotate,round_1,1,C,nySo3NiJX7Kres7zm,C,"[{'role': 'speaker', 'text': 'person with arms in the air', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'speaker', 'text': ""can't see feet or legs really"", 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'listener', 'text': 'looks like a bird', 'playerId': 'fGSWZs7jQw2aMTGcd'}, {'role': 'listener', 'text': 'diving to the side', 'playerId': '9yvze375mRy7gMayS'}, {'role': 'listener', 'text': 'like a footballer celebrating a goal', 'playerId': 'LqynML5vHZbk5fMhT'}, {'role': 'speaker', 'text': 'head sliding slightly to the left', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'listener', 'text': 'OR a ghost', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",87,2.149,6_rotate,43
826,8151,6_player,rotate,round_6,1,I,cLaK88862bv7MHMuQ,I,"[{'role': 'speaker', 'text': 'ice skater', 'playerId': 'gd4Mbi8awyKfZgvka'}, {'role': 'speaker', 'text': 'two triangles to the left', 'playerId': 'gd4Mbi8awyKfZgvka'}, {'role': 'speaker', 'text': 'standing on one foot', 'playerId': 'gd4Mbi8awyKfZgvka'}]",89,8.151,6_rotate,44
826,63267,6_player,rotate,round_1,0,H,93ZvRh5AYPNeTJxjv,G,"[{'role': 'speaker', 'text': 'diamond on top', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'then triangle', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'then swooshes out to the right', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'like someone praying', 'playerId': 'EigvT8eA8dqhuxwk6'}, {'role': 'listener', 'text': 'looks like standing sitting praying', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'listener', 'text': 'standing on one leg', 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'speaker', 'text': 'like someone kneeling', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'kneeling', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'listener', 'text': ""That's is the second one to the first one picked"", 'playerId': 'AzXQiedW2MWktvLz4'}, {'role': 'speaker', 'text': 'kneeling', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'so kneeling not bent legs', 'playerId': 'EigvT8eA8dqhuxwk6'}, {'role': 'speaker', 'text': 'nut maybe bent legs', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'are knees on the floor or just bent', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'speaker', 'text': 'the legs are to one side', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}]",91,63.267,6_rotate,45
826,8127,2_player,rotate,round_6,0,G,hu2zy5uGrN4qJ7qqe,H,"[{'role': 'speaker', 'text': 'big cape', 'playerId': 'p7qxLz4WrSqvxaYy3'}]",93,8.127,2_rotate,46
826,3317,2_player,rotate,round_6,0,C,FfK5QXXSw833vwHKX,H,"[{'role': 'speaker', 'text': 'whyyy', 'playerId': 'psDWD9d3xQGdFFP7Q'}]",95,3.317,2_rotate,47
826,4110,2_player,rotate,round_6,1,F,pAtG6vt3AyaJypa2j,F,"[{'role': 'speaker', 'text': 'sitting knees up', 'playerId': 'kNihCF3o2LNDkwQs5'}]",97,4.11,2_rotate,48
826,33845,6_player,rotate,round_6,0,B,k4otZKu35xehtF93F,A,"[{'role': 'speaker', 'text': 'one of the two weird shapes, this one has triangle-square-triangle on top', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'listener', 'text': 'Chicken wings', 'playerId': 'Sb5t7YLhHirE7JfNH'}]",99,33.845,6_rotate,49
826,5964,6_player,rotate,round_6,1,C,57QkWqXASdPMDFRmA,C,"[{'role': 'speaker', 'text': 'ghost', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'both arms up high left right', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'leaning to left', 'playerId': 'G2cRaG8fekyPR6Msn'}]",101,5.964,6_rotate,50
826,40695,6_player,rotate,round_1,1,B,znSiJdhs7sWk5xhgA,B,"[{'role': 'speaker', 'text': 'kneeling down, facing right arms in the air slightly', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'arms on both sides', 'playerId': 'MJxZ4a3KWksjWMEYq'}, {'role': 'listener', 'text': 'tail outwards', 'playerId': 'y9i8sGWvbi53Zby2v'}, {'role': 'speaker', 'text': 'foot or tail sticking out to left', 'playerId': 'HaYEtB56fe33ZSXjw'}]",103,40.695,6_rotate,51
826,13411,2_player,rotate,round_1,1,G,8a3bQ2zrC7JzYqEJ6,G,"[{'role': 'speaker', 'text': 'The small triangle is on the bottom right of the picture and appears to be free-floating', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': ""does the square look like it's free floating also on the left side"", 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'listener', 'text': 'are the square or the triangle connected', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'listener', 'text': 'like touching directly', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'Just one corner of each shape', 'playerId': 'QG9QyuRkmCKFr7dCn'}]",105,13.411,2_rotate,52
826,36899,2_player,rotate,round_1,0,L,gjooqsuf2CPN5AWxi,G,"[{'role': 'speaker', 'text': 'zig zag legs kneeling, pointing to the right, holding something out', 'playerId': 'tuNTPZ2dpnLz8EKgu'}]",107,36.899,2_rotate,53
826,5311,2_player,rotate,round_1,1,J,CNET4E5tvYW37ZevE,J,"[{'role': 'speaker', 'text': 'diamond shaped head on top of a big shape which looks like somebody took a bite out of a square', 'playerId': 'oNe96ojnutpRrwiFb'}]",109,5.311,2_rotate,54
826,14132,6_player,rotate,round_1,0,I,6bkpQbsv6wvHWczvB,G,"[{'role': 'speaker', 'text': 'this one looks like a guy doing a yoga pose facing to the left of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'is he standing, or sitting', 'playerId': 'nBvdugvJzHQP7XcCx'}, {'role': 'listener', 'text': 'One leg up pointed to the right', 'playerId': 'X7jvW63Kpb8G6Dh7F'}, {'role': 'listener', 'text': 'Like ice skating', 'playerId': 'Chjp2rtMWxtmo8NPc'}, {'role': 'speaker', 'text': 'standing', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'leg out behind him to the right of the screen', 'playerId': 'tSAWYQtxPQqZnwgbT'}, {'role': 'speaker', 'text': 'it looks like a figure skater', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'with a pointer head', 'playerId': 'pNzsWQrabqXgTRTpu'}]",111,14.132,6_rotate,55
826,11597,2_player,rotate,round_1,1,L,79swBZFsJnrQuHvhd,L,"[{'role': 'speaker', 'text': 'man looks like the letter S but more angular', 'playerId': 'wQmTAXk3WXqT2b275'}]",113,11.597,2_rotate,56
826,39583,2_player,rotate,round_1,0,J,8a3bQ2zrC7JzYqEJ6,K,"[{'role': 'speaker', 'text': 'The bottom of this shape has three straight edges and a jagged right edge, with a square on top', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'which way is the edge pointing', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'Which edge', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'jagged right edge', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'On the right', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'speaker', 'text': 'There are two right angles on the left', 'playerId': 'QG9QyuRkmCKFr7dCn'}]",115,39.583,2_rotate,57
826,14191,2_player,rotate,round_1,0,B,gjooqsuf2CPN5AWxi,G,"[{'role': 'speaker', 'text': ""diamond head on the top, another triangle on the right hand side connecting at the 'neck'"", 'playerId': 'tuNTPZ2dpnLz8EKgu'}]",117,14.191,2_rotate,58
826,3133,2_player,rotate,round_6,1,F,pR4tb8CtSgCLLcMQY,F,"[{'role': 'speaker', 'text': 'man sitting feet visible', 'playerId': 'zzGaoZ3hK2qpc5XR6'}]",119,3.133,2_rotate,59
826,17248,6_player,rotate,round_1,1,D,znSiJdhs7sWk5xhgA,D,"[{'role': 'speaker', 'text': 'Another priest type one Facing left, standing up', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'arms and hand straight', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'this is the one giving a blessing', 'playerId': 'MJxZ4a3KWksjWMEYq'}]",121,17.248,6_rotate,60
847,97348,2_player,rotate,round_1,0,G,2Csg2Snzrpkud2YRi,F,"[{'role': 'speaker', 'text': 'this does not look like a person', 'playerId': 'DugA5xyi4CvXJWvaC'}, {'role': 'speaker', 'text': 'there is a diamond on the top left corner and then interesting shaped triangles (2) on the right side of the picture', 'playerId': 'DugA5xyi4CvXJWvaC'}, {'role': 'speaker', 'text': 'and a big blob sitting on the bottom left', 'playerId': 'DugA5xyi4CvXJWvaC'}, {'role': 'speaker', 'text': 'almost like a person sitting down with their feet to the left', 'playerId': 'DugA5xyi4CvXJWvaC'}]",3,97.348,2_rotate,1
847,22711,6_player,rotate,round_1,0,B,ezwBLtARszSJvSzM6,G,"[{'role': 'speaker', 'text': 'Triangle hand to right', 'playerId': 'FmTqy959xZDgn7Cmo'}, {'role': 'speaker', 'text': 'Kneeling', 'playerId': 'FmTqy959xZDgn7Cmo'}, {'role': 'speaker', 'text': 'Wings', 'playerId': 'FmTqy959xZDgn7Cmo'}, {'role': 'listener', 'text': 'feet pointing up', 'playerId': 'Yu2LsZeedD2nHmthZ'}, {'role': 'speaker', 'text': 'Wings on back facing right', 'playerId': 'FmTqy959xZDgn7Cmo'}, {'role': 'speaker', 'text': 'Feet not pointing up', 'playerId': 'FmTqy959xZDgn7Cmo'}, {'role': 'speaker', 'text': 'Triangle feet', 'playerId': 'FmTqy959xZDgn7Cmo'}, {'role': 'speaker', 'text': '(on left)', 'playerId': 'FmTqy959xZDgn7Cmo'}]",5,22.711,6_rotate,2
847,22350,6_player,rotate,round_6,0,G,qzNuN6yp4HDWzko6T,C,"[{'role': 'speaker', 'text': 'Proposing one', 'playerId': 'raCR7oL7mP22ToCrY'}, {'role': 'speaker', 'text': 'Small triangle leg on the right', 'playerId': 'raCR7oL7mP22ToCrY'}, {'role': 'speaker', 'text': 'Arms up and head tilted back', 'playerId': 'raCR7oL7mP22ToCrY'}]",7,22.35,6_rotate,3
847,8023,2_player,rotate,round_6,0,B,2928FF7GcrkeFiDkh,H,"[{'role': 'speaker', 'text': 'disconnected triangle arm', 'playerId': '5L7PZWTLhnYMGQE8b'}]",9,8.023,2_rotate,4
